,index,State,Area,Year,UnemploymentRate,Change,Region,LHS,HS,SC,BD,Pop_Est,Int_Mig_Rate,Dom_Mig_Rate,MedianIncome
4947,4947,GA,DeKalb County,2017,4.8,-0.6,South,,,,,753253.0,7.6,-7.3,
4948,4948,GA,Dodge County,2007,5.0,,South,,,,,,,,
4949,4949,GA,Dodge County,2008,6.7,1.7,South,,,,,,,,
4950,4950,GA,Dodge County,2009,10.7,4.0,South,,,,,,,,
4951,4951,GA,Dodge County,2010,13.0,2.3,South,,,,,,,,
4952,4952,GA,Dodge County,2011,12.3,-0.7,South,,,,,21611.0,0.0,-7.2,
4953,4953,GA,Dodge County,2012,11.5,-0.8,South,18.5,42.4,25.6,13.5,21515.0,0.0,-4.5,
4954,4954,GA,Dodge County,2013,11.4,-0.1,South,18.5,42.4,25.6,13.5,21430.0,0.2,-6.5,
4955,4955,GA,Dodge County,2014,9.7,-1.7,South,18.5,42.4,25.6,13.5,21177.0,0.2,-13.4,
4956,4956,GA,Dodge County,2015,8.0,-1.7,South,18.5,42.4,25.6,13.5,21141.0,0.2,-2.4,
4957,4957,GA,Dodge County,2016,7.2,-0.8,South,18.5,42.4,25.6,13.5,20837.0,0.3,-13.6,
4958,4958,GA,Dodge County,2017,6.3,-0.9,South,,,,,20730.0,0.3,-3.5,
4959,4959,GA,Dooly County,2007,5.3,,South,,,,,,,,
4960,4960,GA,Dooly County,2008,6.7,1.4,South,,,,,,,,
4961,4961,GA,Dooly County,2009,9.9,3.2,South,,,,,,,,
4962,4962,GA,Dooly County,2010,11.6,1.7,South,,,,,,,,
4963,4963,GA,Dooly County,2011,13.1,1.5,South,,,,,14600.0,1.5,-19.4,
4964,4964,GA,Dooly County,2012,11.5,-1.6,South,25.5,40.1,23.2,11.3,14407.0,1.8,-14.8,
4965,4965,GA,Dooly County,2013,11.5,0.0,South,25.5,40.1,23.2,11.3,14366.0,0.5,-2.4,
4966,4966,GA,Dooly County,2014,9.6,-1.9,South,25.5,40.1,23.2,11.3,14245.0,0.1,-8.2,
4967,4967,GA,Dooly County,2015,8.0,-1.6,South,25.5,40.1,23.2,11.3,14034.0,0.1,-12.9,
4968,4968,GA,Dooly County,2016,5.8,-2.2,South,25.5,40.1,23.2,11.3,13885.0,0.4,-10.8,
4969,4969,GA,Dooly County,2017,5.1,-0.7,South,,,,,13737.0,0.4,-10.9,
4970,4970,GA,Dougherty County,2007,5.6,,South,,,,,,,,
4971,4971,GA,Dougherty County,2008,7.0,1.4,South,,,,,,,,
4972,4972,GA,Dougherty County,2009,10.5,3.5,South,,,,,,,,
4973,4973,GA,Dougherty County,2010,12.6,2.1,South,,,,,,,,
4974,4974,GA,Dougherty County,2011,12.2,-0.4,South,,,,,95062.0,0.6,-3.3,
4975,4975,GA,Dougherty County,2012,11.3,-0.9,South,17.8,28.4,34.0,19.8,94690.0,1.0,-10.2,
4976,4976,GA,Dougherty County,2013,10.3,-1.0,South,17.8,28.4,34.0,19.8,93388.0,1.0,-20.3,
4977,4977,GA,Dougherty County,2014,9.2,-1.1,South,17.8,28.4,34.0,19.8,92754.0,1.1,-12.5,
4978,4978,GA,Dougherty County,2015,8.0,-1.2,South,17.8,28.4,34.0,19.8,91569.0,1.3,-18.8,
4979,4979,GA,Dougherty County,2016,6.8,-1.2,South,17.8,28.4,34.0,19.8,90395.0,1.2,-16.3,
4980,4980,GA,Dougherty County,2017,6.1,-0.7,South,,,,,89502.0,1.2,-14.3,
4981,4981,GA,Douglas County,2007,4.6,,South,,,,,,,,
4982,4982,GA,Douglas County,2008,6.4,1.8,South,,,,,,,,
4983,4983,GA,Douglas County,2009,10.8,4.4,South,,,,,,,,
4984,4984,GA,Douglas County,2010,11.2,0.4,South,,,,,,,,
4985,4985,GA,Douglas County,2011,10.9,-0.3,South,,,,,133223.0,1.3,-3.7,
4986,4986,GA,Douglas County,2012,9.6,-1.3,South,11.7,31.4,30.7,26.1,133703.0,0.9,-4.3,
4987,4987,GA,Douglas County,2013,8.6,-1.0,South,11.7,31.4,30.7,26.1,136164.0,1.0,10.4,
4988,4988,GA,Douglas County,2014,7.4,-1.2,South,11.7,31.4,30.7,26.1,138229.0,1.2,8.0,
4989,4989,GA,Douglas County,2015,6.0,-1.4,South,11.7,31.4,30.7,26.1,140466.0,1.4,9.1,
4990,4990,GA,Douglas County,2016,5.5,-0.5,South,11.7,31.4,30.7,26.1,142021.0,1.4,4.0,
4991,4991,GA,Douglas County,2017,4.9,-0.6,South,,,,,143882.0,1.3,6.5,
4992,4992,GA,Early County,2007,5.6,,South,,,,,,,,
4993,4993,GA,Early County,2008,6.6,1.0,South,,,,,,,,
4994,4994,GA,Early County,2009,10.5,3.9,South,,,,,,,,
4995,4995,GA,Early County,2010,11.7,1.2,South,,,,,,,,
4996,4996,GA,Early County,2011,11.5,-0.2,South,,,,,10784.0,0.2,-22.1,
4997,4997,GA,Early County,2012,10.2,-1.3,South,20.2,40.6,25.1,14.1,10636.0,0.1,-17.5,
4998,4998,GA,Early County,2013,9.1,-1.1,South,20.2,40.6,25.1,14.1,10536.0,-0.1,-6.7,
4999,4999,GA,Early County,2014,8.9,-0.2,South,20.2,40.6,25.1,14.1,10444.0,0.0,-7.1,
5000,5000,GA,Early County,2015,7.0,-1.9,South,20.2,40.6,25.1,14.1,10449.0,0.0,0.9,
5001,5001,GA,Early County,2016,6.9,-0.1,South,20.2,40.6,25.1,14.1,10298.0,0.0,-15.5,
5002,5002,GA,Early County,2017,5.5,-1.4,South,,,,,10296.0,0.0,1.4,
5003,5003,GA,Echols County,2007,3.1,,South,,,,,,,,
5004,5004,GA,Echols County,2008,4.3,1.2,South,,,,,,,,
5005,5005,GA,Echols County,2009,7.2,2.9,South,,,,,,,,
5006,5006,GA,Echols County,2010,8.2,1.0,South,,,,,,,,
5007,5007,GA,Echols County,2011,8.1,-0.1,South,,,,,4087.0,3.9,3.5,
5008,5008,GA,Echols County,2012,7.4,-0.7,South,33.0,35.3,23.8,7.9,3991.0,1.5,-39.9,
5009,5009,GA,Echols County,2013,6.3,-1.1,South,33.0,35.3,23.8,7.9,4019.0,0.7,-4.0,
5010,5010,GA,Echols County,2014,5.8,-0.5,South,33.0,35.3,23.8,7.9,4060.0,1.7,-2.7,
5011,5011,GA,Echols County,2015,5.0,-0.8,South,33.0,35.3,23.8,7.9,4059.0,2.0,-9.9,
5012,5012,GA,Echols County,2016,4.3,-0.7,South,33.0,35.3,23.8,7.9,3981.0,2.2,-26.6,
5013,5013,GA,Echols County,2017,3.8,-0.5,South,,,,,3936.0,2.5,-16.4,
5014,5014,GA,Effingham County,2007,3.3,,South,,,,,,,,
5015,5015,GA,Effingham County,2008,4.8,1.5,South,,,,,,,,
5016,5016,GA,Effingham County,2009,8.2,3.4,South,,,,,,,,
5017,5017,GA,Effingham County,2010,9.6,1.4,South,,,,,,,,
5018,5018,GA,Effingham County,2011,9.3,-0.3,South,,,,,52698.0,0.4,-2.3,
5019,5019,GA,Effingham County,2012,8.4,-0.9,South,13.8,36.9,31.0,18.3,53348.0,0.4,5.3,
5020,5020,GA,Effingham County,2013,7.2,-1.2,South,13.8,36.9,31.0,18.3,54437.0,0.3,13.4,
5021,5021,GA,Effingham County,2014,6.2,-1.0,South,13.8,36.9,31.0,18.3,55414.0,0.3,10.6,
5022,5022,GA,Effingham County,2015,5.0,-1.2,South,13.8,36.9,31.0,18.3,57047.0,0.4,22.4,
5023,5023,GA,Effingham County,2016,4.8,-0.2,South,13.8,36.9,31.0,18.3,58553.0,0.3,20.2,
5024,5024,GA,Effingham County,2017,4.1,-0.7,South,,,,,59982.0,0.3,17.9,
5025,5025,GA,Elbert County,2007,5.7,,South,,,,,,,,
5026,5026,GA,Elbert County,2008,8.3,2.6,South,,,,,,,,
5027,5027,GA,Elbert County,2009,12.2,3.9,South,,,,,,,,
5028,5028,GA,Elbert County,2010,14.9,2.7,South,,,,,,,,
5029,5029,GA,Elbert County,2011,16.1,1.2,South,,,,,19823.0,-0.3,-13.5,
5030,5030,GA,Elbert County,2012,12.6,-3.5,South,21.5,45.3,21.5,11.7,19578.0,-0.3,-12.7,
5031,5031,GA,Elbert County,2013,10.8,-1.8,South,21.5,45.3,21.5,11.7,19490.0,0.3,-3.3,
5032,5032,GA,Elbert County,2014,8.6,-2.2,South,21.5,45.3,21.5,11.7,19394.0,0.3,-2.7,
5033,5033,GA,Elbert County,2015,7.0,-1.6,South,21.5,45.3,21.5,11.7,19306.0,0.3,-3.7,
5034,5034,GA,Elbert County,2016,6.5,-0.5,South,21.5,45.3,21.5,11.7,19143.0,0.4,-6.6,
5035,5035,GA,Elbert County,2017,5.3,-1.2,South,,,,,19109.0,0.4,0.2,
5036,5036,GA,Emanuel County,2007,5.2,,South,,,,,,,,
5037,5037,GA,Emanuel County,2008,7.4,2.2,South,,,,,,,,
5038,5038,GA,Emanuel County,2009,10.7,3.3,South,,,,,,,,
5039,5039,GA,Emanuel County,2010,12.9,2.2,South,,,,,,,,
5040,5040,GA,Emanuel County,2011,13.3,0.4,South,,,,,22491.0,0.0,-7.7,
5041,5041,GA,Emanuel County,2012,12.4,-0.9,South,22.2,40.2,25.9,11.7,22738.0,-0.2,7.9,
5042,5042,GA,Emanuel County,2013,12.5,0.1,South,22.2,40.2,25.9,11.7,22633.0,-0.3,-5.2,
5043,5043,GA,Emanuel County,2014,10.4,-2.1,South,22.2,40.2,25.9,11.7,22481.0,-0.2,-9.0,
5044,5044,GA,Emanuel County,2015,9.0,-1.4,South,22.2,40.2,25.9,11.7,22464.0,-0.2,-2.4,
5045,5045,GA,Emanuel County,2016,7.7,-1.3,South,22.2,40.2,25.9,11.7,22404.0,-0.2,-3.7,
5046,5046,GA,Emanuel County,2017,6.7,-1.0,South,,,,,22530.0,-0.2,5.3,
5047,5047,GA,Evans County,2007,4.3,,South,,,,,,,,
5048,5048,GA,Evans County,2008,6.3,2.0,South,,,,,,,,
5049,5049,GA,Evans County,2009,8.8,2.5,South,,,,,,,,
5050,5050,GA,Evans County,2010,9.1,0.3,South,,,,,,,,
5051,5051,GA,Evans County,2011,9.1,0.0,South,,,,,10986.0,-0.1,-7.5,
5052,5052,GA,Evans County,2012,8.6,-0.5,South,22.9,39.7,22.3,15.1,10687.0,-0.7,-34.5,
5053,5053,GA,Evans County,2013,7.6,-1.0,South,22.9,39.7,22.3,15.1,10806.0,-0.2,6.8,
5054,5054,GA,Evans County,2014,6.4,-1.2,South,22.9,39.7,22.3,15.1,10827.0,0.0,-2.5,
5055,5055,GA,Evans County,2015,6.0,-0.4,South,22.9,39.7,22.3,15.1,10707.0,0.0,-13.7,
5056,5056,GA,Evans County,2016,4.9,-1.1,South,22.9,39.7,22.3,15.1,10668.0,0.0,-7.0,
5057,5057,GA,Evans County,2017,4.4,-0.5,South,,,,,10775.0,-0.1,6.9,
5058,5058,GA,Fannin County,2007,3.7,,South,,,,,,,,
5059,5059,GA,Fannin County,2008,6.2,2.5,South,,,,,,,,
5060,5060,GA,Fannin County,2009,10.5,4.3,South,,,,,,,,
5061,5061,GA,Fannin County,2010,11.7,1.2,South,,,,,,,,
5062,5062,GA,Fannin County,2011,11.3,-0.4,South,,,,,23637.0,0.0,1.5,
5063,5063,GA,Fannin County,2012,10.2,-1.1,South,17.0,38.8,26.5,17.7,23608.0,-0.3,3.7,
5064,5064,GA,Fannin County,2013,9.0,-1.2,South,17.0,38.8,26.5,17.7,23823.0,-0.7,15.5,
5065,5065,GA,Fannin County,2014,7.6,-1.4,South,17.0,38.8,26.5,17.7,23846.0,-0.5,6.1,
5066,5066,GA,Fannin County,2015,6.0,-1.6,South,17.0,38.8,26.5,17.7,24418.0,-0.4,27.7,
5067,5067,GA,Fannin County,2016,5.3,-0.7,South,17.0,38.8,26.5,17.7,24991.0,-0.4,29.3,
5068,5068,GA,Fannin County,2017,4.8,-0.5,South,,,,,25322.0,-0.4,18.2,
5069,5069,GA,Fayette County,2007,3.8,,South,,,,,,,,
5070,5070,GA,Fayette County,2008,5.2,1.4,South,,,,,,,,
5071,5071,GA,Fayette County,2009,8.4,3.2,South,,,,,,,,
5072,5072,GA,Fayette County,2010,8.2,-0.2,South,,,,,,,,
5073,5073,GA,Fayette County,2011,8.0,-0.2,South,,,,,107212.0,1.6,0.6,
5074,5074,GA,Fayette County,2012,7.6,-0.4,South,5.4,20.7,28.1,45.8,107400.0,1.9,-1.7,
5075,5075,GA,Fayette County,2013,6.7,-0.9,South,5.4,20.7,28.1,45.8,108129.0,1.7,5.1,
5076,5076,GA,Fayette County,2014,6.1,-0.6,South,5.4,20.7,28.1,45.8,109320.0,1.9,8.8,
5077,5077,GA,Fayette County,2015,5.0,-1.1,South,5.4,20.7,28.1,45.8,110286.0,2.1,5.9,
5078,5078,GA,Fayette County,2016,4.7,-0.3,South,5.4,20.7,28.1,45.8,111248.0,2.0,7.1,
5079,5079,GA,Fayette County,2017,4.1,-0.6,South,,,,,112549.0,2.0,9.5,
5080,5080,GA,Floyd County,2007,4.7,,South,,,,,,,,
5081,5081,GA,Floyd County,2008,6.5,1.8,South,,,,,,,,
5082,5082,GA,Floyd County,2009,10.5,4.0,South,,,,,,,,
5083,5083,GA,Floyd County,2010,11.8,1.3,South,,,,,,,,
5084,5084,GA,Floyd County,2011,12.1,0.3,South,,,,,96221.0,1.1,-6.5,
5085,5085,GA,Floyd County,2012,10.9,-1.2,South,20.3,31.0,28.9,19.8,96000.0,1.1,-4.6,
5086,5086,GA,Floyd County,2013,9.5,-1.4,South,20.3,31.0,28.9,19.8,95921.0,1.1,-3.4,
5087,5087,GA,Floyd County,2014,7.9,-1.6,South,20.3,31.0,28.9,19.8,95959.0,1.4,-2.0,
5088,5088,GA,Floyd County,2015,7.0,-0.9,South,20.3,31.0,28.9,19.8,96243.0,1.5,0.2,
5089,5089,GA,Floyd County,2016,6.0,-1.0,South,20.3,31.0,28.9,19.8,96620.0,1.6,1.0,
5090,5090,GA,Floyd County,2017,5.2,-0.8,South,,,,,97613.0,1.6,7.2,
5091,5091,GA,Forsyth County,2007,3.3,,South,,,,,,,,
5092,5092,GA,Forsyth County,2008,4.8,1.5,South,,,,,,,,
5093,5093,GA,Forsyth County,2009,8.2,3.4,South,,,,,,,,
5094,5094,GA,Forsyth County,2010,8.0,-0.2,South,,,,,,,,
5095,5095,GA,Forsyth County,2011,7.4,-0.6,South,,,,,182034.0,2.0,19.2,
5096,5096,GA,Forsyth County,2012,6.6,-0.8,South,7.8,17.6,26.3,48.3,187126.0,1.5,18.8,
5097,5097,GA,Forsyth County,2013,5.9,-0.7,South,7.8,17.6,26.3,48.3,194137.0,1.5,28.7,
5098,5098,GA,Forsyth County,2014,5.2,-0.7,South,7.8,17.6,26.3,48.3,202945.0,1.7,35.1,
5099,5099,GA,Forsyth County,2015,5.0,-0.2,South,7.8,17.6,26.3,48.3,211384.0,1.9,32.5,
5100,5100,GA,Forsyth County,2016,4.2,-0.8,South,7.8,17.6,26.3,48.3,220067.0,1.8,32.7,
5101,5101,GA,Forsyth County,2017,3.8,-0.4,South,,,,,227967.0,1.8,28.3,
5102,5102,GA,Franklin County,2007,4.9,,South,,,,,,,,
5103,5103,GA,Franklin County,2008,7.0,2.1,South,,,,,,,,
5104,5104,GA,Franklin County,2009,11.9,4.9,South,,,,,,,,
5105,5105,GA,Franklin County,2010,12.7,0.8,South,,,,,,,,
5106,5106,GA,Franklin County,2011,12.2,-0.5,South,,,,,21971.0,0.2,-5.7,
5107,5107,GA,Franklin County,2012,11.3,-0.9,South,23.4,40.0,23.9,12.6,21921.0,0.3,-3.5,
5108,5108,GA,Franklin County,2013,9.8,-1.5,South,23.4,40.0,23.9,12.6,22047.0,1.0,6.0,
5109,5109,GA,Franklin County,2014,8.1,-1.7,South,23.4,40.0,23.9,12.6,22186.0,1.2,6.9,
5110,5110,GA,Franklin County,2015,6.0,-2.1,South,23.4,40.0,23.9,12.6,22280.0,1.4,4.3,
5111,5111,GA,Franklin County,2016,5.2,-0.8,South,23.4,40.0,23.9,12.6,22306.0,1.3,0.2,
5112,5112,GA,Franklin County,2017,4.8,-0.4,South,,,,,22820.0,1.3,21.7,
5113,5113,GA,Fulton County,2007,4.8,,South,,,,,,,,
5114,5114,GA,Fulton County,2008,6.4,1.6,South,,,,,,,,
5115,5115,GA,Fulton County,2009,10.1,3.7,South,,,,,,,,
5116,5116,GA,Fulton County,2010,10.5,0.4,South,,,,,,,,
5117,5117,GA,Fulton County,2011,10.2,-0.3,South,,,,,948809.0,3.9,12.4,
5118,5118,GA,Fulton County,2012,9.1,-1.1,South,8.7,18.1,23.4,49.8,974918.0,3.8,15.4,
5119,5119,GA,Fulton County,2013,8.1,-1.0,South,8.7,18.1,23.4,49.8,982930.0,3.8,-2.2,
5120,5120,GA,Fulton County,2014,7.0,-1.1,South,8.7,18.1,23.4,49.8,994658.0,4.0,1.4,
5121,5121,GA,Fulton County,2015,6.0,-1.0,South,8.7,18.1,23.4,49.8,1008841.0,4.4,3.4,
5122,5122,GA,Fulton County,2016,5.4,-0.6,South,8.7,18.1,23.4,49.8,1024248.0,4.4,4.9,
5123,5123,GA,Fulton County,2017,4.8,-0.6,South,,,,,1041423.0,4.3,6.5,
5124,5124,GA,Gilmer County,2007,3.6,,South,,,,,,,,
5125,5125,GA,Gilmer County,2008,5.9,2.3,South,,,,,,,,
5126,5126,GA,Gilmer County,2009,10.4,4.5,South,,,,,,,,
5127,5127,GA,Gilmer County,2010,11.3,0.9,South,,,,,,,,
5128,5128,GA,Gilmer County,2011,11.8,0.5,South,,,,,28328.0,1.3,-5.9,
5129,5129,GA,Gilmer County,2012,10.6,-1.2,South,19.7,35.9,26.6,17.8,28293.0,2.1,-6.2,
5130,5130,GA,Gilmer County,2013,9.0,-1.6,South,19.7,35.9,26.6,17.8,28719.0,2.2,12.0,
5131,5131,GA,Gilmer County,2014,7.2,-1.8,South,19.7,35.9,26.6,17.8,29037.0,2.4,6.3,
5132,5132,GA,Gilmer County,2015,6.0,-1.2,South,19.7,35.9,26.6,17.8,29607.0,2.6,16.2,
5133,5133,GA,Gilmer County,2016,5.7,-0.3,South,19.7,35.9,26.6,17.8,30033.0,2.7,12.2,
5134,5134,GA,Gilmer County,2017,5.0,-0.7,South,,,,,30674.0,2.6,18.4,
5135,5135,GA,Glascock County,2007,5.1,,South,,,,,,,,
5136,5136,GA,Glascock County,2008,6.8,1.7,South,,,,,,,,
5137,5137,GA,Glascock County,2009,11.4,4.6,South,,,,,,,,
5138,5138,GA,Glascock County,2010,11.0,-0.4,South,,,,,,,,
5139,5139,GA,Glascock County,2011,10.6,-0.4,South,,,,,3099.0,1.9,6.2,
5140,5140,GA,Glascock County,2012,9.7,-0.9,South,21.4,43.3,27.0,8.2,3104.0,0.6,8.7,
5141,5141,GA,Glascock County,2013,9.5,-0.2,South,21.4,43.3,27.0,8.2,3056.0,0.3,-12.3,
5142,5142,GA,Glascock County,2014,8.1,-1.4,South,21.4,43.3,27.0,8.2,3006.0,0.7,-15.5,
5143,5143,GA,Glascock County,2015,7.0,-1.1,South,21.4,43.3,27.0,8.2,3020.0,0.7,11.3,
5144,5144,GA,Glascock County,2016,6.0,-1.0,South,21.4,43.3,27.0,8.2,2992.0,0.7,-10.3,
5145,5145,GA,Glascock County,2017,5.1,-0.9,South,,,,,3062.0,0.7,24.1,
5146,5146,GA,Glynn County,2007,3.6,,South,,,,,,,,
5147,5147,GA,Glynn County,2008,5.0,1.4,South,,,,,,,,
5148,5148,GA,Glynn County,2009,8.5,3.5,South,,,,,,,,
5149,5149,GA,Glynn County,2010,10.0,1.5,South,,,,,,,,
5150,5150,GA,Glynn County,2011,10.4,0.4,South,,,,,80182.0,1.4,1.0,
5151,5151,GA,Glynn County,2012,9.5,-0.9,South,12.4,27.6,31.8,28.2,80970.0,1.7,5.1,
5152,5152,GA,Glynn County,2013,8.5,-1.0,South,12.4,27.6,31.8,28.2,81596.0,1.6,4.0,
5153,5153,GA,Glynn County,2014,7.4,-1.1,South,12.4,27.6,31.8,28.2,82333.0,2.0,4.9,
5154,5154,GA,Glynn County,2015,6.0,-1.4,South,12.4,27.6,31.8,28.2,83594.0,2.1,11.4,
5155,5155,GA,Glynn County,2016,5.3,-0.7,South,12.4,27.6,31.8,28.2,84528.0,2.2,7.5,
5156,5156,GA,Glynn County,2017,4.7,-0.6,South,,,,,85282.0,2.2,6.0,
5157,5157,GA,Gordon County,2007,4.7,,South,,,,,,,,
5158,5158,GA,Gordon County,2008,7.4,2.7,South,,,,,,,,
5159,5159,GA,Gordon County,2009,13.0,5.6,South,,,,,,,,
5160,5160,GA,Gordon County,2010,12.7,-0.3,South,,,,,,,,
5161,5161,GA,Gordon County,2011,11.7,-1.0,South,,,,,55497.0,0.8,0.3,
5162,5162,GA,Gordon County,2012,9.8,-1.9,South,24.6,35.3,27.2,12.9,55689.0,0.7,-1.6,
5163,5163,GA,Gordon County,2013,8.9,-0.9,South,24.6,35.3,27.2,12.9,55779.0,1.1,-3.7,
5164,5164,GA,Gordon County,2014,7.2,-1.7,South,24.6,35.3,27.2,12.9,55878.0,0.8,-1.5,
5165,5165,GA,Gordon County,2015,6.0,-1.2,South,24.6,35.3,27.2,12.9,56387.0,1.0,4.8,
5166,5166,GA,Gordon County,2016,5.6,-0.4,South,24.6,35.3,27.2,12.9,56987.0,1.0,5.8,
5167,5167,GA,Gordon County,2017,4.6,-1.0,South,,,,,57089.0,1.0,-2.7,
5168,5168,GA,Grady County,2007,4.0,,South,,,,,,,,
5169,5169,GA,Grady County,2008,6.0,2.0,South,,,,,,,,
5170,5170,GA,Grady County,2009,9.7,3.7,South,,,,,,,,
5171,5171,GA,Grady County,2010,10.5,0.8,South,,,,,,,,
5172,5172,GA,Grady County,2011,9.5,-1.0,South,,,,,25121.0,0.4,-4.3,
5173,5173,GA,Grady County,2012,8.6,-0.9,South,22.9,37.2,27.1,12.8,25301.0,-0.6,2.9,
5174,5174,GA,Grady County,2013,7.7,-0.9,South,22.9,37.2,27.1,12.8,25143.0,0.2,-8.9,
5175,5175,GA,Grady County,2014,7.3,-0.4,South,22.9,37.2,27.1,12.8,25267.0,1.0,0.1,
5176,5176,GA,Grady County,2015,6.0,-1.3,South,22.9,37.2,27.1,12.8,25117.0,1.2,-9.4,
5177,5177,GA,Grady County,2016,5.4,-0.6,South,22.9,37.2,27.1,12.8,24893.0,1.4,-14.5,
5178,5178,GA,Grady County,2017,4.9,-0.5,South,,,,,24819.0,1.4,-7.3,
5179,5179,GA,Greene County,2007,5.3,,South,,,,,,,,
5180,5180,GA,Greene County,2008,6.8,1.5,South,,,,,,,,
5181,5181,GA,Greene County,2009,11.3,4.5,South,,,,,,,,
5182,5182,GA,Greene County,2010,13.2,1.9,South,,,,,,,,
5183,5183,GA,Greene County,2011,12.3,-0.9,South,,,,,16080.0,2.1,4.2,
5184,5184,GA,Greene County,2012,11.1,-1.2,South,17.7,33.5,24.1,24.7,16153.0,1.4,3.3,
5185,5185,GA,Greene County,2013,9.9,-1.2,South,17.7,33.5,24.1,24.7,16282.0,1.6,8.2,
5186,5186,GA,Greene County,2014,8.2,-1.7,South,17.7,33.5,24.1,24.7,16472.0,2.0,10.9,
5187,5187,GA,Greene County,2015,7.0,-1.2,South,17.7,33.5,24.1,24.7,16688.0,2.1,13.2,
5188,5188,GA,Greene County,2016,6.0,-1.0,South,17.7,33.5,24.1,24.7,16939.0,2.4,12.8,
5189,5189,GA,Greene County,2017,5.1,-0.9,South,,,,,17281.0,2.4,20.4,
5190,5190,GA,Gwinnett County,2007,4.0,,South,,,,,,,,
5191,5191,GA,Gwinnett County,2008,5.6,1.6,South,,,,,,,,
5192,5192,GA,Gwinnett County,2009,9.0,3.4,South,,,,,,,,
5193,5193,GA,Gwinnett County,2010,9.2,0.2,South,,,,,,,,
5194,5194,GA,Gwinnett County,2011,8.7,-0.5,South,,,,,824166.0,4.3,5.1,
5195,5195,GA,Gwinnett County,2012,7.8,-0.9,South,12.5,23.3,29.3,34.9,839144.0,4.0,4.5,
5196,5196,GA,Gwinnett County,2013,6.9,-0.9,South,12.5,23.3,29.3,34.9,855798.0,3.5,7.4,
5197,5197,GA,Gwinnett County,2014,6.0,-0.9,South,12.5,23.3,29.3,34.9,874472.0,3.9,8.7,
5198,5198,GA,Gwinnett County,2015,5.0,-1.0,South,12.5,23.3,29.3,34.9,892137.0,4.3,7.0,
5199,5199,GA,Gwinnett County,2016,4.7,-0.3,South,12.5,23.3,29.3,34.9,907101.0,4.3,3.9,
5200,5200,GA,Gwinnett County,2017,4.2,-0.5,South,,,,,920260.0,4.2,2.3,
5201,5201,GA,Habersham County,2007,4.0,,South,,,,,,,,
5202,5202,GA,Habersham County,2008,5.7,1.7,South,,,,,,,,
5203,5203,GA,Habersham County,2009,10.0,4.3,South,,,,,,,,
5204,5204,GA,Habersham County,2010,10.7,0.7,South,,,,,,,,
5205,5205,GA,Habersham County,2011,10.5,-0.2,South,,,,,43066.0,-0.2,-2.5,
5206,5206,GA,Habersham County,2012,9.5,-1.0,South,21.7,34.2,26.5,17.5,43419.0,0.0,5.8,
5207,5207,GA,Habersham County,2013,8.0,-1.5,South,21.7,34.2,26.5,17.5,43206.0,0.5,-7.1,
5208,5208,GA,Habersham County,2014,6.9,-1.1,South,21.7,34.2,26.5,17.5,43620.0,0.4,7.0,
5209,5209,GA,Habersham County,2015,6.0,-0.9,South,21.7,34.2,26.5,17.5,43819.0,0.6,3.0,
5210,5210,GA,Habersham County,2016,5.3,-0.7,South,21.7,34.2,26.5,17.5,44177.0,0.7,6.1,
5211,5211,GA,Habersham County,2017,4.6,-0.7,South,,,,,44567.0,0.7,6.9,
5212,5212,GA,Hall County,2007,3.6,,South,,,,,,,,
5213,5213,GA,Hall County,2008,5.4,1.8,South,,,,,,,,
5214,5214,GA,Hall County,2009,9.4,4.0,South,,,,,,,,
5215,5215,GA,Hall County,2010,9.6,0.2,South,,,,,,,,
5216,5216,GA,Hall County,2011,8.9,-0.7,South,,,,,182467.0,1.1,4.4,
5217,5217,GA,Hall County,2012,7.8,-1.1,South,22.7,27.7,27.1,22.5,184401.0,0.8,2.9,
5218,5218,GA,Hall County,2013,6.8,-1.0,South,22.7,27.7,27.1,22.5,186765.0,0.8,5.9,
5219,5219,GA,Hall County,2014,5.9,-0.9,South,22.7,27.7,27.1,22.5,189480.0,1.0,7.7,
5220,5220,GA,Hall County,2015,5.0,-0.9,South,22.7,27.7,27.1,22.5,192506.0,1.2,8.6,
5221,5221,GA,Hall County,2016,4.5,-0.5,South,22.7,27.7,27.1,22.5,196237.0,1.3,11.8,
5222,5222,GA,Hall County,2017,3.9,-0.6,South,,,,,199335.0,1.2,8.5,
5223,5223,GA,Hancock County,2007,8.4,,South,,,,,,,,
5224,5224,GA,Hancock County,2008,13.0,4.6,South,,,,,,,,
5225,5225,GA,Hancock County,2009,19.6,6.6,South,,,,,,,,
5226,5226,GA,Hancock County,2010,22.9,3.3,South,,,,,,,,
5227,5227,GA,Hancock County,2011,19.8,-3.1,South,,,,,9396.0,0.2,-5.0,
5228,5228,GA,Hancock County,2012,17.0,-2.8,South,27.1,40.3,21.7,10.9,9081.0,0.5,-35.6,
5229,5229,GA,Hancock County,2013,14.7,-2.3,South,27.1,40.3,21.7,10.9,8957.0,1.0,-14.2,
5230,5230,GA,Hancock County,2014,11.6,-3.1,South,27.1,40.3,21.7,10.9,8575.0,0.9,-43.3,
5231,5231,GA,Hancock County,2015,10.0,-1.6,South,27.1,40.3,21.7,10.9,8587.0,0.9,5.1,
5232,5232,GA,Hancock County,2016,8.4,-1.6,South,27.1,40.3,21.7,10.9,8657.0,0.9,10.7,
5233,5233,GA,Hancock County,2017,7.1,-1.3,South,,,,,8561.0,0.9,-6.2,
